schema,run_id,arm,mode,family,workload,scale,execution_mode,repeat,order_index,bounded_wall_seconds,status,evidence_status,not_measured_reason,release_csv,artifact_label,artifact_mode,artifact_path,workload_descriptor,safety,g25_counters,committed_mutations_by_branch,error,segments_requested,segments_released,segments_completed,segments_failed,current_backlog,raw_bags_completed,processed_attempt_count,processed_attempt_min_seconds,processed_attempt_mean_seconds,processed_attempt_median_seconds,processed_attempt_p95_seconds,processed_attempt_p99_seconds,processed_attempt_max_seconds,java_release_mean_seconds,original_entry_mean_seconds,deadline_miss_count,route_evaluations,eligible_candidates,proposals,committed_mutations,fallbacks,fairness_fallbacks,fault_fallbacks,event_count,events_per_completed_segment,max_junction_queue_length,max_source_queue_length,wall_seconds,cpu_seconds,safety_pass
czr005.g4irsf25.native_campaign.v1,scale_2x_r0_03_S4,S4,off,BASELINE,scale_2x,2,full,0,3,NOT_MEASURED,COMPLETE,MEASURED_COMPLETE,,artifacts/datasets/g4irsf24_release_compact.csv,S4,off,NOT_APPLICABLE,"{""protocol"": ""g4irsf10_distribution_preserving_fixed_map_resample"", ""scale"": 2, ""segments"": 87206, ""topology_changed"": false, ""tth_denominator"": ""java_release_time_tth""}","{""gates"": {""all_required_fields_present"": true, ""all_segments_completed"": true, ""bag_future_path_field_present_false"": true, ""event_limit_reached_false"": true, ""failed_count_zero"": true, ""first_edge_credit_future_route_count_zero"": true, ""first_edge_credit_global_scan_count_zero"": true, ""full_cie_astar_runtime_fallback_false"": true, ""full_future_routes_stored_zero"": true, ""g4irsf20_event_hotpath_policy_echo"": true, ""global_reservation_scan_count_zero"": true, ""merge_grant_timing_mode_echo"": true, ""microphase_runtime_global_scan_count_zero"": true, ""physical_fault_edge_entry_violation_count_zero"": true, ""priority_future_route_input_count_zero"": true, ""priority_global_scan_count_zero"": true, ""reservation_conflicts_zero"": true, ""runtime_full_astar_calls_zero"": true, ""scorer_future_route_input_count_zero"": true, ""scorer_future_schedule_input_count_zero"": true, ""scorer_mode_echo"": true, ""scorer_runtime_global_scan_count_zero"": true, ""time_limit_reached_false"": true, ""unresolved_deadlock_count_zero"": true}, ""missing_fields"": [], ""pass"": true}","{""committed_mutations"": 0, ""eligible_candidates"": 0, ""fairness_fallbacks"": 0, ""fallbacks"": 0, ""fault_fallbacks"": 0, ""feedback_count"": 0, ""full_astar_calls"": 0, ""future_route_inputs"": 0, ""low_support_fallbacks"": 0, ""margin_fallbacks"": 0, ""non_corridor_fallbacks"": 0, ""online_bias_updates"": 0, ""ood_fallbacks"": 0, ""proposals"": 0, ""route_evaluations"": 0, ""runtime_global_scans"": 0, ""same_actions"": 0, ""supported_candidates"": 0, ""threshold_fallbacks"": 0, ""trajectory_completed"": 0, ""trajectory_started"": 0, ""trajectory_timeout"": 0}",{},,87206,87206,87206,0,0,57012,57012,188.00199999998586,283.17635343436575,223.80399999999645,512.0039999999935,1284.028999999999,5511.453999999994,337.8427087630685,2687.3866803736864,0,0,0,0,0,0,0,0,9454789,108.41901933353209,32,798,58.69285350001883,57.765625,True
czr005.g4irsf25.native_campaign.v1,scale_2x_r1_00_S4,S4,off,BASELINE,scale_2x,2,full,1,0,NOT_MEASURED,COMPLETE,MEASURED_COMPLETE,,artifacts/datasets/g4irsf24_release_compact.csv,S4,off,NOT_APPLICABLE,"{""protocol"": ""g4irsf10_distribution_preserving_fixed_map_resample"", ""scale"": 2, ""segments"": 87206, ""topology_changed"": false, ""tth_denominator"": ""java_release_time_tth""}","{""gates"": {""all_required_fields_present"": true, ""all_segments_completed"": true, ""bag_future_path_field_present_false"": true, ""event_limit_reached_false"": true, ""failed_count_zero"": true, ""first_edge_credit_future_route_count_zero"": true, ""first_edge_credit_global_scan_count_zero"": true, ""full_cie_astar_runtime_fallback_false"": true, ""full_future_routes_stored_zero"": true, ""g4irsf20_event_hotpath_policy_echo"": true, ""global_reservation_scan_count_zero"": true, ""merge_grant_timing_mode_echo"": true, ""microphase_runtime_global_scan_count_zero"": true, ""physical_fault_edge_entry_violation_count_zero"": true, ""priority_future_route_input_count_zero"": true, ""priority_global_scan_count_zero"": true, ""reservation_conflicts_zero"": true, ""runtime_full_astar_calls_zero"": true, ""scorer_future_route_input_count_zero"": true, ""scorer_future_schedule_input_count_zero"": true, ""scorer_mode_echo"": true, ""scorer_runtime_global_scan_count_zero"": true, ""time_limit_reached_false"": true, ""unresolved_deadlock_count_zero"": true}, ""missing_fields"": [], ""pass"": true}","{""committed_mutations"": 0, ""eligible_candidates"": 0, ""fairness_fallbacks"": 0, ""fallbacks"": 0, ""fault_fallbacks"": 0, ""feedback_count"": 0, ""full_astar_calls"": 0, ""future_route_inputs"": 0, ""low_support_fallbacks"": 0, ""margin_fallbacks"": 0, ""non_corridor_fallbacks"": 0, ""online_bias_updates"": 0, ""ood_fallbacks"": 0, ""proposals"": 0, ""route_evaluations"": 0, ""runtime_global_scans"": 0, ""same_actions"": 0, ""supported_candidates"": 0, ""threshold_fallbacks"": 0, ""trajectory_completed"": 0, ""trajectory_started"": 0, ""trajectory_timeout"": 0}",{},,87206,87206,87206,0,0,57012,57012,188.00199999998586,283.17635343436575,223.80399999999645,512.0039999999935,1284.028999999999,5511.453999999994,337.8427087630685,2687.3866803736864,0,0,0,0,0,0,0,0,9454789,108.41901933353209,32,798,55.454721299989615,54.703125,True
czr005.g4irsf25.native_campaign.v1,scale_2x_r1_01_L2,L2,l2,LEARNING,scale_2x,2,full,1,1,NOT_MEASURED,COMPLETE,MEASURED_COMPLETE,,artifacts/datasets/g4irsf24_release_compact.csv,L2,l2,artifacts/policies/g4irsf25_clcr_l2.json,"{""protocol"": ""g4irsf10_distribution_preserving_fixed_map_resample"", ""scale"": 2, ""segments"": 87206, ""topology_changed"": false, ""tth_denominator"": ""java_release_time_tth""}","{""gates"": {""all_required_fields_present"": true, ""all_segments_completed"": true, ""bag_future_path_field_present_false"": true, ""event_limit_reached_false"": true, ""failed_count_zero"": true, ""first_edge_credit_future_route_count_zero"": true, ""first_edge_credit_global_scan_count_zero"": true, ""full_cie_astar_runtime_fallback_false"": true, ""full_future_routes_stored_zero"": true, ""g4irsf20_event_hotpath_policy_echo"": true, ""global_reservation_scan_count_zero"": true, ""merge_grant_timing_mode_echo"": true, ""microphase_runtime_global_scan_count_zero"": true, ""physical_fault_edge_entry_violation_count_zero"": true, ""priority_future_route_input_count_zero"": true, ""priority_global_scan_count_zero"": true, ""reservation_conflicts_zero"": true, ""runtime_full_astar_calls_zero"": true, ""scorer_future_route_input_count_zero"": true, ""scorer_future_schedule_input_count_zero"": true, ""scorer_mode_echo"": true, ""scorer_runtime_global_scan_count_zero"": true, ""time_limit_reached_false"": true, ""unresolved_deadlock_count_zero"": true}, ""missing_fields"": [], ""pass"": true}","{""committed_mutations"": 16446, ""eligible_candidates"": 145966, ""fairness_fallbacks"": 4203, ""fallbacks"": 1402701, ""fault_fallbacks"": 0, ""feedback_count"": 0, ""full_astar_calls"": 0, ""future_route_inputs"": 0, ""low_support_fallbacks"": 0, ""margin_fallbacks"": 1, ""non_corridor_fallbacks"": 1363376, ""online_bias_updates"": 0, ""ood_fallbacks"": 17385, ""proposals"": 33658, ""route_evaluations"": 1436359, ""runtime_global_scans"": 0, ""same_actions"": 17736, ""supported_candidates"": 113242, ""threshold_fallbacks"": 0, ""trajectory_completed"": 0, ""trajectory_started"": 0, ""trajectory_timeout"": 0}","{""16"": 2817, ""19"": 6580, ""6"": 3734, ""9"": 3315}",,87206,87206,87206,0,0,57012,57012,188.00199999998586,284.9975568652215,231.00199999998586,497.0478999999964,1261.3329999999933,5877.0039999999935,373.75559026169935,2723.299561872317,0,1436359,145966,33658,16446,1402701,4203,0,9571576,109.75822764488682,32,1182,62.296748899971135,61.21875,True
czr005.g4irsf25.native_campaign.v1,scale_2x_r1_02_L1,L1,l1,LEARNING,scale_2x,2,full,1,2,NOT_MEASURED,COMPLETE,MEASURED_COMPLETE,,artifacts/datasets/g4irsf24_release_compact.csv,L1,l1,artifacts/policies/g4irsf25_clcr_l1.json,"{""protocol"": ""g4irsf10_distribution_preserving_fixed_map_resample"", ""scale"": 2, ""segments"": 87206, ""topology_changed"": false, ""tth_denominator"": ""java_release_time_tth""}","{""gates"": {""all_required_fields_present"": true, ""all_segments_completed"": true, ""bag_future_path_field_present_false"": true, ""event_limit_reached_false"": true, ""failed_count_zero"": true, ""first_edge_credit_future_route_count_zero"": true, ""first_edge_credit_global_scan_count_zero"": true, ""full_cie_astar_runtime_fallback_false"": true, ""full_future_routes_stored_zero"": true, ""g4irsf20_event_hotpath_policy_echo"": true, ""global_reservation_scan_count_zero"": true, ""merge_grant_timing_mode_echo"": true, ""microphase_runtime_global_scan_count_zero"": true, ""physical_fault_edge_entry_violation_count_zero"": true, ""priority_future_route_input_count_zero"": true, ""priority_global_scan_count_zero"": true, ""reservation_conflicts_zero"": true, ""runtime_full_astar_calls_zero"": true, ""scorer_future_route_input_count_zero"": true, ""scorer_future_schedule_input_count_zero"": true, ""scorer_mode_echo"": true, ""scorer_runtime_global_scan_count_zero"": true, ""time_limit_reached_false"": true, ""unresolved_deadlock_count_zero"": true}, ""missing_fields"": [], ""pass"": true}","{""committed_mutations"": 15888, ""eligible_candidates"": 133602, ""fairness_fallbacks"": 1858, ""fallbacks"": 1326748, ""fault_fallbacks"": 0, ""feedback_count"": 0, ""full_astar_calls"": 0, ""future_route_inputs"": 0, ""low_support_fallbacks"": 0, ""margin_fallbacks"": 1, ""non_corridor_fallbacks"": 1291894, ""online_bias_updates"": 0, ""ood_fallbacks"": 10691, ""proposals"": 31947, ""route_evaluations"": 1358695, ""runtime_global_scans"": 0, ""same_actions"": 22304, ""supported_candidates"": 112880, ""threshold_fallbacks"": 0, ""trajectory_completed"": 0, ""trajectory_started"": 0, ""trajectory_timeout"": 0}","{""16"": 2436, ""19"": 7419, ""6"": 3024, ""9"": 3009}",,87206,87206,87206,0,0,57012,57012,188.00199999998586,275.62693752192524,232.60199999999168,463.202899999996,1076.6484999999898,5369.603999999996,378.9540704062303,2728.498042016848,0,1358695,133602,31947,15888,1326748,1858,0,9515422,109.11430406164713,32,1354,60.39239069999894,59.53125,True
czr005.g4irsf25.native_campaign.v1,scale_2x_r1_03_T0,T0,t0,THRESHOLD,scale_2x,2,full,1,3,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,SCREEN_GATE_FAILED:ZERO_MUTATIONS,artifacts/datasets/g4irsf24_release_compact.csv,T0,t0,artifacts/policies/g4irsf25_t0_threshold.json,NOT_MEASURED,{},{},{},,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED
czr005.g4irsf25.native_campaign.v1,scale_4x_60s_r0_00_S4,S4,off,BASELINE,scale_4x_60s,4,bounded,0,0,60.0,BOUNDED_PROGRESS,MEASURED_BOUNDED_PROGRESS,,artifacts/datasets/g4irsf24_release_compact.csv,S4,off,NOT_APPLICABLE,"{""protocol"": ""g4irsf10_distribution_preserving_fixed_map_resample"", ""scale"": 4, ""segments"": 174412, ""topology_changed"": false, ""tth_denominator"": ""java_release_time_tth""}","{""gates"": {""failed_count_zero"": true, ""first_edge_credit_future_route_count_zero"": true, ""first_edge_credit_global_scan_count_zero"": true, ""full_future_routes_stored_zero"": true, ""future_path_field_absent"": true, ""global_reservation_scan_count_zero"": true, ""microphase_runtime_global_scan_count_zero"": true, ""physical_fault_edge_entry_violation_count_zero"": true, ""priority_future_route_input_count_zero"": true, ""priority_global_scan_count_zero"": true, ""reservation_conflicts_zero"": true, ""runtime_full_astar_calls_zero"": true, ""runtime_full_cie_astar_calls_zero"": true, ""scorer_future_route_input_count_zero"": true, ""scorer_future_schedule_input_count_zero"": true, ""scorer_runtime_global_scan_count_zero"": true, ""unresolved_deadlock_count_zero"": true}, ""pass"": true}","{""committed_mutations"": 0, ""eligible_candidates"": 0, ""fairness_fallbacks"": 0, ""fallbacks"": 0, ""fault_fallbacks"": 0, ""feedback_count"": 0, ""full_astar_calls"": 0, ""future_route_inputs"": 0, ""low_support_fallbacks"": 0, ""margin_fallbacks"": 0, ""non_corridor_fallbacks"": 0, ""online_bias_updates"": 0, ""ood_fallbacks"": 0, ""proposals"": 0, ""route_evaluations"": 0, ""runtime_global_scans"": 0, ""same_actions"": 0, ""supported_candidates"": 0, ""threshold_fallbacks"": 0, ""trajectory_completed"": 0, ""trajectory_started"": 0, ""trajectory_timeout"": 0}",{},,174412,39429,25218,0,14211,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,0,0,0,0,0,0,0,4456448,176.71694821159488,32,3129,62.018191000039224,60.75,True
czr005.g4irsf25.native_campaign.v1,scale_4x_60s_r0_01_T0,T0,t0,THRESHOLD,scale_4x_60s,4,bounded,0,1,60.0,NOT_MEASURED,NOT_MEASURED,SCREEN_GATE_FAILED:ZERO_MUTATIONS,artifacts/datasets/g4irsf24_release_compact.csv,T0,t0,artifacts/policies/g4irsf25_t0_threshold.json,NOT_MEASURED,{},{},{},,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED
czr005.g4irsf25.native_campaign.v1,scale_4x_60s_r0_02_L1,L1,l1,LEARNING,scale_4x_60s,4,bounded,0,2,60.0,BOUNDED_PROGRESS,MEASURED_BOUNDED_PROGRESS,,artifacts/datasets/g4irsf24_release_compact.csv,L1,l1,artifacts/policies/g4irsf25_clcr_l1.json,"{""protocol"": ""g4irsf10_distribution_preserving_fixed_map_resample"", ""scale"": 4, ""segments"": 174412, ""topology_changed"": false, ""tth_denominator"": ""java_release_time_tth""}","{""gates"": {""failed_count_zero"": true, ""first_edge_credit_future_route_count_zero"": true, ""first_edge_credit_global_scan_count_zero"": true, ""full_future_routes_stored_zero"": true, ""future_path_field_absent"": true, ""g4irsf25_full_astar_call_count_zero"": true, ""g4irsf25_future_route_input_count_zero"": true, ""g4irsf25_runtime_global_scan_count_zero"": true, ""global_reservation_scan_count_zero"": true, ""microphase_runtime_global_scan_count_zero"": true, ""physical_fault_edge_entry_violation_count_zero"": true, ""priority_future_route_input_count_zero"": true, ""priority_global_scan_count_zero"": true, ""reservation_conflicts_zero"": true, ""runtime_full_astar_calls_zero"": true, ""runtime_full_cie_astar_calls_zero"": true, ""scorer_future_route_input_count_zero"": true, ""scorer_future_schedule_input_count_zero"": true, ""scorer_runtime_global_scan_count_zero"": true, ""unresolved_deadlock_count_zero"": true}, ""pass"": true}","{""committed_mutations"": 3127, ""eligible_candidates"": 253504, ""fairness_fallbacks"": 1728, ""fallbacks"": 1121281, ""fault_fallbacks"": 0, ""feedback_count"": 0, ""full_astar_calls"": 0, ""future_route_inputs"": 0, ""low_support_fallbacks"": 0, ""margin_fallbacks"": 0, ""non_corridor_fallbacks"": 1011527, ""online_bias_updates"": 0, ""ood_fallbacks"": 95674, ""proposals"": 16998, ""route_evaluations"": 1138279, ""runtime_global_scans"": 0, ""same_actions"": 12352, ""supported_candidates"": 64202, ""threshold_fallbacks"": 0, ""trajectory_completed"": 0, ""trajectory_started"": 0, ""trajectory_timeout"": 0}","{""16"": 300, ""19"": 2156, ""6"": 195, ""9"": 476}",,174412,39278,25724,0,13554,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,1138279,253504,16998,3127,1121281,1728,0,4653056,180.88384388120045,32,3264,61.30672279995633,60.46875,True
czr005.g4irsf25.native_campaign.v1,scale_4x_60s_r0_03_L2,L2,l2,LEARNING,scale_4x_60s,4,bounded,0,3,60.0,BOUNDED_PROGRESS,MEASURED_BOUNDED_PROGRESS,,artifacts/datasets/g4irsf24_release_compact.csv,L2,l2,artifacts/policies/g4irsf25_clcr_l2.json,"{""protocol"": ""g4irsf10_distribution_preserving_fixed_map_resample"", ""scale"": 4, ""segments"": 174412, ""topology_changed"": false, ""tth_denominator"": ""java_release_time_tth""}","{""gates"": {""failed_count_zero"": true, ""first_edge_credit_future_route_count_zero"": true, ""first_edge_credit_global_scan_count_zero"": true, ""full_future_routes_stored_zero"": true, ""future_path_field_absent"": true, ""g4irsf25_full_astar_call_count_zero"": true, ""g4irsf25_future_route_input_count_zero"": true, ""g4irsf25_runtime_global_scan_count_zero"": true, ""global_reservation_scan_count_zero"": true, ""microphase_runtime_global_scan_count_zero"": true, ""physical_fault_edge_entry_violation_count_zero"": true, ""priority_future_route_input_count_zero"": true, ""priority_global_scan_count_zero"": true, ""reservation_conflicts_zero"": true, ""runtime_full_astar_calls_zero"": true, ""runtime_full_cie_astar_calls_zero"": true, ""scorer_future_route_input_count_zero"": true, ""scorer_future_schedule_input_count_zero"": true, ""scorer_runtime_global_scan_count_zero"": true, ""unresolved_deadlock_count_zero"": true}, ""pass"": true}","{""committed_mutations"": 3435, ""eligible_candidates"": 261282, ""fairness_fallbacks"": 7052, ""fallbacks"": 1149890, ""fault_fallbacks"": 0, ""feedback_count"": 0, ""full_astar_calls"": 0, ""future_route_inputs"": 0, ""low_support_fallbacks"": 0, ""margin_fallbacks"": 0, ""non_corridor_fallbacks"": 1034453, ""online_bias_updates"": 0, ""ood_fallbacks"": 105308, ""proposals"": 15204, ""route_evaluations"": 1165094, ""runtime_global_scans"": 0, ""same_actions"": 3077, ""supported_candidates"": 55209, ""threshold_fallbacks"": 0, ""trajectory_completed"": 0, ""trajectory_started"": 0, ""trajectory_timeout"": 0}","{""16"": 530, ""19"": 2224, ""6"": 260, ""9"": 421}",,174412,40637,26826,0,13811,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,1165094,261282,15204,3435,1149890,7052,0,4784128,178.33922314172818,32,3281,61.728458699944895,60.53125,True
czr005.g4irsf25.native_campaign.v1,scale_4x_180s_r1_00_L2,L2,l2,LEARNING,scale_4x_180s,4,bounded,1,0,180.0,BOUNDED_PROGRESS,MEASURED_BOUNDED_PROGRESS,,artifacts/datasets/g4irsf24_release_compact.csv,L2,l2,artifacts/policies/g4irsf25_clcr_l2.json,"{""protocol"": ""g4irsf10_distribution_preserving_fixed_map_resample"", ""scale"": 4, ""segments"": 174412, ""topology_changed"": false, ""tth_denominator"": ""java_release_time_tth""}","{""gates"": {""failed_count_zero"": true, ""first_edge_credit_future_route_count_zero"": true, ""first_edge_credit_global_scan_count_zero"": true, ""full_future_routes_stored_zero"": true, ""future_path_field_absent"": true, ""g4irsf25_full_astar_call_count_zero"": true, ""g4irsf25_future_route_input_count_zero"": true, ""g4irsf25_runtime_global_scan_count_zero"": true, ""global_reservation_scan_count_zero"": true, ""microphase_runtime_global_scan_count_zero"": true, ""physical_fault_edge_entry_violation_count_zero"": true, ""priority_future_route_input_count_zero"": true, ""priority_global_scan_count_zero"": true, ""reservation_conflicts_zero"": true, ""runtime_full_astar_calls_zero"": true, ""runtime_full_cie_astar_calls_zero"": true, ""scorer_future_route_input_count_zero"": true, ""scorer_future_schedule_input_count_zero"": true, ""scorer_runtime_global_scan_count_zero"": true, ""unresolved_deadlock_count_zero"": true}, ""pass"": true}","{""committed_mutations"": 4677, ""eligible_candidates"": 596458, ""fairness_fallbacks"": 15353, ""fallbacks"": 2632399, ""fault_fallbacks"": 0, ""feedback_count"": 0, ""full_astar_calls"": 0, ""future_route_inputs"": 0, ""low_support_fallbacks"": 0, ""margin_fallbacks"": 0, ""non_corridor_fallbacks"": 2357712, ""online_bias_updates"": 0, ""ood_fallbacks"": 254845, ""proposals"": 23542, ""route_evaluations"": 2655941, ""runtime_global_scans"": 0, ""same_actions"": 4489, ""supported_candidates"": 99673, ""threshold_fallbacks"": 0, ""trajectory_completed"": 0, ""trajectory_started"": 0, ""trajectory_timeout"": 0}","{""16"": 582, ""19"": 3414, ""6"": 260, ""9"": 421}",,174412,73275,55377,0,17898,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,2655941,596458,23542,4677,2632399,15353,0,10420224,188.16880654423318,32,4670,182.64273590000812,178.421875,True
czr005.g4irsf25.native_campaign.v1,scale_4x_180s_r1_01_L1,L1,l1,LEARNING,scale_4x_180s,4,bounded,1,1,180.0,BOUNDED_PROGRESS,MEASURED_BOUNDED_PROGRESS,,artifacts/datasets/g4irsf24_release_compact.csv,L1,l1,artifacts/policies/g4irsf25_clcr_l1.json,"{""protocol"": ""g4irsf10_distribution_preserving_fixed_map_resample"", ""scale"": 4, ""segments"": 174412, ""topology_changed"": false, ""tth_denominator"": ""java_release_time_tth""}","{""gates"": {""failed_count_zero"": true, ""first_edge_credit_future_route_count_zero"": true, ""first_edge_credit_global_scan_count_zero"": true, ""full_future_routes_stored_zero"": true, ""future_path_field_absent"": true, ""g4irsf25_full_astar_call_count_zero"": true, ""g4irsf25_future_route_input_count_zero"": true, ""g4irsf25_runtime_global_scan_count_zero"": true, ""global_reservation_scan_count_zero"": true, ""microphase_runtime_global_scan_count_zero"": true, ""physical_fault_edge_entry_violation_count_zero"": true, ""priority_future_route_input_count_zero"": true, ""priority_global_scan_count_zero"": true, ""reservation_conflicts_zero"": true, ""runtime_full_astar_calls_zero"": true, ""runtime_full_cie_astar_calls_zero"": true, ""scorer_future_route_input_count_zero"": true, ""scorer_future_schedule_input_count_zero"": true, ""scorer_runtime_global_scan_count_zero"": true, ""unresolved_deadlock_count_zero"": true}, ""pass"": true}","{""committed_mutations"": 5030, ""eligible_candidates"": 609874, ""fairness_fallbacks"": 2742, ""fallbacks"": 2660627, ""fault_fallbacks"": 0, ""feedback_count"": 0, ""full_astar_calls"": 0, ""future_route_inputs"": 0, ""low_support_fallbacks"": 0, ""margin_fallbacks"": 1, ""non_corridor_fallbacks"": 2387408, ""online_bias_updates"": 0, ""ood_fallbacks"": 247546, ""proposals"": 31718, ""route_evaluations"": 2692345, ""runtime_global_scans"": 0, ""same_actions"": 22930, ""supported_candidates"": 117650, ""threshold_fallbacks"": 0, ""trajectory_completed"": 0, ""trajectory_started"": 0, ""trajectory_timeout"": 0}","{""16"": 507, ""19"": 3852, ""6"": 195, ""9"": 476}",,174412,73785,56696,0,17089,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,2692345,609874,31718,5030,2660627,2742,0,10616832,187.25892479187243,32,4456,181.55831310001668,176.8125,True
czr005.g4irsf25.native_campaign.v1,scale_4x_180s_r1_02_T0,T0,t0,THRESHOLD,scale_4x_180s,4,bounded,1,2,180.0,NOT_MEASURED,NOT_MEASURED,SCREEN_GATE_FAILED:ZERO_MUTATIONS,artifacts/datasets/g4irsf24_release_compact.csv,T0,t0,artifacts/policies/g4irsf25_t0_threshold.json,NOT_MEASURED,{},{},{},,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED
czr005.g4irsf25.native_campaign.v1,scale_4x_180s_r1_03_S4,S4,off,BASELINE,scale_4x_180s,4,bounded,1,3,180.0,BOUNDED_PROGRESS,MEASURED_BOUNDED_PROGRESS,,artifacts/datasets/g4irsf24_release_compact.csv,S4,off,NOT_APPLICABLE,"{""protocol"": ""g4irsf10_distribution_preserving_fixed_map_resample"", ""scale"": 4, ""segments"": 174412, ""topology_changed"": false, ""tth_denominator"": ""java_release_time_tth""}","{""gates"": {""failed_count_zero"": true, ""first_edge_credit_future_route_count_zero"": true, ""first_edge_credit_global_scan_count_zero"": true, ""full_future_routes_stored_zero"": true, ""future_path_field_absent"": true, ""global_reservation_scan_count_zero"": true, ""microphase_runtime_global_scan_count_zero"": true, ""physical_fault_edge_entry_violation_count_zero"": true, ""priority_future_route_input_count_zero"": true, ""priority_global_scan_count_zero"": true, ""reservation_conflicts_zero"": true, ""runtime_full_astar_calls_zero"": true, ""runtime_full_cie_astar_calls_zero"": true, ""scorer_future_route_input_count_zero"": true, ""scorer_future_schedule_input_count_zero"": true, ""scorer_runtime_global_scan_count_zero"": true, ""unresolved_deadlock_count_zero"": true}, ""pass"": true}","{""committed_mutations"": 0, ""eligible_candidates"": 0, ""fairness_fallbacks"": 0, ""fallbacks"": 0, ""fault_fallbacks"": 0, ""feedback_count"": 0, ""full_astar_calls"": 0, ""future_route_inputs"": 0, ""low_support_fallbacks"": 0, ""margin_fallbacks"": 0, ""non_corridor_fallbacks"": 0, ""online_bias_updates"": 0, ""ood_fallbacks"": 0, ""proposals"": 0, ""route_evaluations"": 0, ""runtime_global_scans"": 0, ""same_actions"": 0, ""supported_candidates"": 0, ""threshold_fallbacks"": 0, ""trajectory_completed"": 0, ""trajectory_started"": 0, ""trajectory_timeout"": 0}",{},,174412,71203,50584,0,20619,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,NOT_MEASURED,0,0,0,0,0,0,0,9764864,193.04254309663133,32,5183,181.11758060002467,176.734375,True
